,Sentence,Word,Entity,postag,bio_tag
912,5,non-english-speaking,O,NN,O
913,5,may,O,MD,O
914,5,useful,O,JJ,O
915,5,approach,O,NN,O
916,5,reducing,O,VBG,O
917,5,disparities,O,NNS,O
918,5,crc,O,NN,O
919,5,screening,O,VBG,O
920,5,.,O,.,O
921,6,common,O,JJ,O
922,6,practice,O,NN,O
923,6,universally,O,RB,O
924,6,recommending,O,VBG,O
925,6,colonoscopy,O,NN,O
926,6,may,O,MD,O
927,6,reduce,O,VB,O
928,6,adherence,O,NN,O
929,6,crc,O,NN,O
930,6,screening,NPI,VBG,B-NPI
931,6,especially,O,RB,O
932,6,among,O,IN,O
933,6,racialethnic,O,NN,O
934,6,minorities.,O,NN,O
935,6,variation,O,NN,O
936,6,overall,O,JJ,O
937,6,strategy-specific,O,NN,O
938,6,adherence,O,NN,O
939,6,exists,O,NNS,O
940,6,racialethnic,O,NN,O
941,6,groups,O,NNS,O
942,6,however,O,RB,O
943,6,may,O,MD,O
944,6,proxy,O,NN,O
945,6,health,O,NN,O
946,6,beliefs,O,NNS,O
947,6,andor,O,NN,O
948,6,language.,O,NN,O
949,6,results,O,NNS,O
950,6,suggest,O,NN,O
951,6,patient,O,NN,O
952,6,preferences,O,NNS,O
953,6,considered,O,VBN,O
954,6,making,O,VBG,O
955,6,crc,O,NN,O
956,6,screening,NPI,VBG,B-NPI
957,6,recommendations.,O,NN,O
958,6,trial,O,NN,O
959,6,registration,O,NN,O
960,6,clinicaltrials.gov,O,NN,O
961,6,identifier,O,NN,O
962,6,nct00705731.,O,NN,O
963,6,despite,O,IN,O
964,6,evidence,O,NN,O
965,6,several,O,JJ,O
966,6,colorectal,NPI,NN,B-NPI
967,6,cancer,DI,NN,B-DI
968,6,crc,O,NN,O
969,6,screening,NPI,VBG,B-NPI
970,6,strategies,O,NNS,O
971,6,reduce,O,VB,O
972,6,crc,O,NN,O
973,6,mortality,O,NN,O
974,6,screening,NPI,VBG,B-NPI
975,6,rates,O,NNS,O
976,6,remain,O,NN,O
977,6,low.,O,NN,O
978,6,aimed,O,VBN,O
979,6,determine,O,NN,O
980,6,whether,O,IN,O
981,6,approach,O,NN,O
982,6,screening,NPI,VBG,B-NPI
983,6,recommended,O,VBN,O
984,6,influences,O,NNS,O
985,6,adherence.,O,NN,O
986,6,used,O,VBN,O
987,6,cluster,O,NN,O
988,6,randomization,O,NN,O
989,6,design,O,NN,O
990,6,clinic,O,NN,O
991,6,time,O,NN,O
992,6,block,O,NN,O
993,6,unit,O,NN,O
994,6,randomization.,O,NN,O
995,6,persons,O,NNS,O
996,6,average,O,JJ,O
997,6,risk,O,NN,O
998,6,development,O,NN,O
999,6,crc,O,NN,O
1000,6,raciallyethnically,O,RB,O
1001,6,diverse,O,NN,O
1002,6,urban,O,JJ,O
1003,6,setting,O,VBG,O
1004,6,receive,O,NN,O
1005,6,recommendation,NPI,NN,B-NPI
1006,6,screening,NPI,VBG,I-NPI
1007,6,fecal,O,JJ,O
1008,6,occult,O,NN,O
1009,6,blood,O,NN,O
1010,6,testing,O,VBG,O
1011,6,fobt,O,NN,O
1012,6,colonoscopy,O,NN,O
1013,6,choice,O,NN,O
1014,6,fobt,O,NN,O
1015,6,colonoscopy.,O,NN,O
1016,6,primary,O,NN,O
1017,6,outcome,O,NN,O
1018,6,completion,O,NN,O
1019,6,crc,O,NN,O
1020,6,screening,NPI,VBG,B-NPI
1021,6,within,O,IN,O
1022,6,12,O,CD,O
1023,6,months,O,NNS,O
1024,6,enrollment,O,NN,O
1025,6,defined,O,VBN,O
1026,6,performance,O,NN,O
1027,6,colonoscopy,O,NN,O
1028,6,3,O,CD,O
1029,6,fobt,O,NN,O
1030,6,cards,O,NNS,O
1031,6,plus,O,CC,O
1032,6,colonoscopy,O,NN,O
1033,6,positive,O,JJ,O
1034,6,fobt,O,NN,O
1035,6,result.,O,NN,O
1036,6,secondary,O,JJ,O
1037,6,analyses,O,NNS,O
1038,6,evaluated,O,VBN,O
1039,6,sociodemographic,O,JJ,O
1040,6,factors,O,NNS,O
1041,6,associated,O,VBN,O
1042,6,completion,O,NN,O
1043,6,screening.,O,NN,O
1044,6,total,O,JJ,O
1045,6,997,O,CD,O
1046,6,participants,O,NNS,O
1047,6,enrolled,O,VBN,O
1048,6,58,O,CD,O
1049,6,completed,O,VBN,O
1050,6,crc,O,NN,O
1051,6,screening,NPI,VBG,B-NPI
1052,6,strategy,O,NN,O
1053,6,assigned,O,VBN,O
1054,6,chose.,O,NN,O
1055,6,however,O,RB,O
1056,6,participants,O,NNS,O
1057,6,recommended,O,VBN,O
1058,6,colonoscopy,O,NN,O
1059,6,completed,O,VBN,O
1060,6,screening,NPI,VBG,B-NPI
1061,6,significantly,O,RB,O
1062,6,lower,O,JJR,O
1063,6,rate,O,NN,O
1064,6,38,O,CD,O
1065,6,participants,O,NNS,O
1066,6,recommended,O,VBN,O
1067,6,fobt,O,NN,O
1068,6,67,O,CD,O
1069,6,p,O,NN,O
1070,6,.001,O,NN,O
1071,6,given,O,VBN,O
1072,6,choice,O,NN,O
1073,6,fobt,O,NN,O
1074,6,colonoscopy,O,NN,O
1075,6,69,O,CD,O
1076,6,p,O,NN,O
1077,6,.001,O,NN,O
1078,6,.,O,.,O
1079,6,latinos,O,NNS,O
1080,6,asians,O,NNS,O
1081,6,primarily,O,RB,O
1082,6,chinese,O,JJ,O
1083,6,completed,O,VBN,O
1084,6,screening,NPI,VBG,B-NPI
1085,6,often,O,RB,O
1086,6,african,O,JJ,O
1087,6,americans.,O,NN,O
1088,6,moreover,O,NN,O
1089,6,nonwhite,O,RB,O
1090,6,participants,O,NNS,O
1091,6,adhered,O,VBN,O
1092,6,often,O,RB,O
1093,6,fobt,O,NN,O
1094,6,white,O,JJ,O
1095,6,participants,O,NNS,O
1096,6,adhered,O,VBN,O
1097,6,often,O,RB,O
1098,6,colonoscopy,O,NN,O
1099,6,.,O,.,O
1100,7,combined,O,VBN,O
1101,7,folic,NPI,NN,B-NPI
1102,7,acid,NPI,NN,I-NPI
1103,7,vitamin,NPI,NN,I-NPI
1104,7,b,DI,NN,B-DI
1105,7,6,O,CD,O
1106,7,vitamin,NPI,NN,B-NPI
1107,7,b,DI,NN,B-DI
1108,7,12,O,CD,O
1109,7,effect,O,NN,O
1110,7,overall,O,JJ,O
1111,7,risk,O,NN,O
1112,7,total,O,JJ,O
1113,7,invasive,O,JJ,O
1114,7,cancer,DI,NN,B-DI
1115,7,breast,DI,NN,I-DI
1116,7,cancer,DI,NN,I-DI
1117,7,among,O,IN,O
1118,7,women,O,NNS,O
1119,7,folic,NPI,NN,B-NPI
1120,7,acid,NPI,NN,I-NPI
1121,7,fortification,O,NN,O
1122,7,era.,O,NN,O
1123,7,daily,O,JJ,O
1124,7,supplementation,O,NN,O
1125,7,combination,O,NN,O
1126,7,2.5,O,CD,O
1127,7,mg,O,NN,O
1128,7,folic,NPI,NN,B-NPI
1129,7,acid,NPI,NN,I-NPI
1130,7,50,O,CD,O
1131,7,mg,O,NN,O
1132,7,vitamin,NPI,NN,B-NPI
1133,7,b,DI,NN,B-DI
1134,7,6,O,CD,O
1135,7,1,O,CD,O
1136,7,mg,O,NN,O
1137,7,vitamin,NPI,NN,B-NPI
1138,7,b,DI,NN,B-DI
1139,7,12,O,CD,O
1140,7,n,DI,NN,B-DI
1141,7,2721,O,CD,O
1142,7,placebo,O,NN,O
1143,7,n,DI,NN,B-DI
1144,7,2721,O,CD,O
1145,7,.,O,.,O
1146,7,evaluate,O,NN,O
1147,7,effect,O,NN,O
1148,7,combined,O,VBN,O
1149,7,folic,NPI,NN,B-NPI
1150,7,acid,NPI,NN,I-NPI
1151,7,vitamin,NPI,NN,I-NPI
1152,7,b,DI,NN,B-DI
1153,7,6,O,CD,O
1154,7,vitamin,NPI,NN,B-NPI
1155,7,b,DI,NN,B-DI
1156,7,12,O,CD,O
1157,7,cancer,DI,NN,B-DI
1158,7,risk,O,NN,O
1159,7,women,O,NNS,O
1160,7,high,O,JJ,O
1161,7,risk,O,NN,O
1162,7,cardiovascular,O,NN,O
1163,7,disease.,O,NN,O
1164,7,women,O,NNS,O
1165,7,antioxidant,O,NN,O
1166,7,folic,NPI,NN,B-NPI
1167,7,acid,NPI,NN,I-NPI
1168,7,cardiovascular,O,NN,O
1169,7,5442,O,CD,O
1170,7,us,O,PRP,O
1171,7,female,O,NN,O
1172,7,health,O,NN,O
1173,7,professionals,O,NNS,O
1174,7,aged,O,VBN,O
1175,7,42,O,CD,O
1176,7,years,O,NNS,O
1177,7,older,O,JJR,O
1178,7,preexisting,O,VBG,O
1179,7,cardiovascular,O,NN,O
1180,7,3,O,CD,O
1181,7,coronary,O,NN,O
1182,7,risk,O,NN,O
1183,7,factors,O,NNS,O
1184,7,randomly,O,RB,O
1185,7,assigned,O,VBN,O
1186,7,receive,O,NN,O
1187,7,either,O,DT,O
1188,7,daily,O,JJ,O
1189,7,combination,O,NN,O
1190,7,folic,NPI,NN,B-NPI
1191,7,acid,NPI,NN,I-NPI
1192,7,vitamin,NPI,NN,I-NPI
1193,7,b,DI,NN,B-DI
1194,7,6,O,CD,O
1195,7,vitamin,NPI,NN,B-NPI
1196,7,b,DI,NN,B-DI
1197,7,12,O,CD,O
1198,7,matching,O,VBG,O
1199,7,placebo.,O,NN,O
1200,7,treated,O,VBN,O
1201,7,7.3,O,CD,O
1202,7,years,O,NNS,O
1203,7,april,O,NN,O
1204,7,1998,O,CD,O
1205,7,july,O,NN,O
1206,7,31,O,CD,O
1207,7,2005.,O,CD,O
1208,7,confirmed,O,VBN,O
1209,7,newly,O,RB,O
1210,7,diagnosed,O,VBN,O
1211,7,total,O,JJ,O
1212,7,invasive,O,JJ,O
1213,7,cancer,DI,NN,B-DI
1214,7,breast,DI,NN,I-DI
1215,7,cancer.,O,NN,O
1216,7,clinicaltrials.gov,O,NN,O
1217,7,identifier,O,NN,O
1218,7,nct00000541.,O,NN,O
1219,7,total,O,JJ,O
1220,7,379,O,CD,O
1221,7,women,O,NNS,O
1222,7,developed,O,NN,O
1223,7,invasive,O,JJ,O
1224,7,cancer,DI,NN,B-DI
1225,7,187,O,CD,O
1226,7,active,O,JJ,O
1227,7,group,O,NN,O
1228,7,192,O,CD,O
1229,7,placebo,O,NN,O
1230,7,group,O,NN,O
1231,7,.,O,.,O
1232,7,compared,O,VBN,O
1233,7,placebo,O,NN,O
1234,7,women,O,NNS,O
1235,7,receiving,O,VBG,O
1236,7,active,O,JJ,O
1237,7,similar,O,JJ,O
1238,7,risk,O,NN,O
1239,7,developing,O,VBG,O
1240,7,total,O,JJ,O
1241,7,invasive,O,JJ,O
1242,7,cancer,DI,NN,B-DI
1243,7,101.110000,O,CD,O
1244,7,person-years,O,NNS,O
1245,7,active,O,JJ,O
1246,7,group,O,NN,O
1247,7,vs,O,NN,O
1248,7,104.310000,O,CD,O
1249,7,person-years,O,NNS,O
1250,7,placebo,O,NN,O
1251,7,group,O,NN,O
1252,7,hazard,O,NN,O
1253,7,ratio,O,NN,O
1254,7,hr,O,NN,O
1255,7,0.97,O,CD,O
1256,7,95,O,CD,O
1257,7,confidence,O,NN,O
1258,7,interval,O,NN,O
1259,7,ci,O,NN,O
1260,7,0.79-1.18,O,NN,O
1261,7,p,O,NN,O
1262,7,.75,O,NN,O
1263,7,breast,DI,NN,B-DI
1264,7,cancer,DI,NN,I-DI
1265,7,37.810000,O,CD,O
1266,7,person-years,O,NNS,O
1267,7,vs,O,NN,O
1268,7,45.610000,O,CD,O
1269,7,person-years,O,NNS,O
1270,7,respectively,O,RB,O
1271,7,hr,O,NN,O
1272,7,0.83,O,CD,O
1273,7,95,O,CD,O
1274,7,ci,O,NN,O
1275,7,0.60-1.14,O,NN,O
1276,7,p,O,NN,O
1277,7,.24,O,NN,O
1278,7,cancer,DI,NN,B-DI
1279,7,death,O,NN,O
1280,7,24.610000,O,CD,O
1281,7,person-years,O,NNS,O
1282,7,vs,O,NN,O
1283,7,30.110000,O,CD,O
1284,7,person-years,O,NNS,O
1285,7,respectively,O,RB,O
1286,7,hr,O,NN,O
1287,7,0.82,O,CD,O
1288,7,95,O,CD,O
1289,7,ci,O,NN,O
1290,7,0.56-1.21,O,NN,O
1291,7,p,O,NN,O
1292,7,.32,O,NN,O
1293,7,.,O,.,O
1294,7,folate,O,NN,O
1295,7,vitamin,NPI,NN,B-NPI
1296,7,b,DI,NN,B-DI
1297,7,6,O,CD,O
1298,7,vitamin,NPI,NN,B-NPI
1299,7,b,DI,NN,B-DI
1300,7,12,O,CD,O
1301,7,thought,O,NN,O
1302,7,play,O,NN,O
1303,7,important,O,JJ,O
1304,7,role,O,NN,O
1305,7,cancer,DI,NN,B-DI
1306,7,prevention,O,NN,O
1307,7,.,O,.,O
1308,8,clinicaltrials.gov,O,NN,O
1309,8,identifier,O,NN,O
1310,8,nct00006392.,O,NN,O
1311,8,selenium,NPI,NN,B-NPI
1312,8,vitamin,NPI,NN,I-NPI
1313,8,e,NPI,NN,I-NPI
1314,8,alone,O,RB,O
1315,8,combination,O,NN,O
1316,8,doses,O,NNS,O
1317,8,formulations,O,NNS,O
1318,8,used,O,VBN,O
1319,8,prevent,O,NN,O
1320,8,prostate,DI,NN,B-DI
1321,8,cancer,DI,NN,I-DI
1322,8,population,O,NN,O
1323,8,relatively,O,RB,O
1324,8,healthy,O,JJ,O
1325,8,men.,O,NN,O
1326,8,october,O,NN,O
1327,8,23,O,CD,O
1328,8,2008,O,CD,O
1329,8,median,O,NN,O
1330,8,overall,O,JJ,O
1331,8,follow-up,O,NN,O
1332,8,5.46,O,CD,O
1333,8,years,O,NNS,O
1334,8,range,O,NN,O
1335,8,4.17-7.33,O,JJ,O
1336,8,years,O,NNS,O
1337,8,.,O,.,O
1338,8,hazard,O,NN,O
1339,8,ratios,O,NNS,O
1340,8,99,O,CD,O
1341,8,confidence,O,NN,O
1342,8,intervals,O,NNS,O
1343,8,cis,O,NN,O
1344,8,prostate,DI,NN,B-DI
1345,8,cancer,DI,NN,I-DI
1346,8,1.13,O,CD,O
1347,8,99,O,CD,O
1348,8,ci,O,NN,O
1349,8,0.95-1.35,O,NN,O
1350,8,n,DI,NN,B-DI
1351,8,473,O,CD,O
1352,8,vitamin,NPI,NN,B-NPI
1353,8,e,NPI,NN,I-NPI
1354,8,1.04,O,CD,O
1355,8,99,O,CD,O
1356,8,ci,O,NN,O
1357,8,0.87-1.24,O,NN,O
1358,8,n,DI,NN,B-DI
1359,8,432,O,CD,O
1360,8,selenium,NPI,NN,B-NPI
1361,8,1.05,O,CD,O
1362,8,99,O,CD,O
1363,8,ci,O,NN,O
1364,8,0.88-1.25,O,NN,O
1365,8,n,DI,NN,B-DI
1366,8,437,O,CD,O
1367,8,selenium,NPI,NN,B-NPI
1368,8,vitamin,NPI,NN,I-NPI
1369,8,e,NPI,NN,I-NPI
1370,8,vs,O,NN,O
1371,8,1.00,O,CD,O
1372,8,n,DI,NN,B-DI
1373,8,416,O,CD,O
1374,8,placebo.,O,NN,O
1375,8,differences,O,NNS,O
1376,8,p.15,O,NN,O
1377,8,prespecified,O,VBN,O
1378,8,cancer,DI,NN,B-DI
1379,8,end,O,NN,O
1380,8,points.,O,NN,O
1381,8,statistically,O,RB,O
1382,8,nonsignificant,O,NN,O
1383,8,increased,O,VBN,O
1384,8,risks,O,NNS,O
1385,8,prostate,DI,NN,B-DI
1386,8,cancer,DI,NN,I-DI
1387,8,vitamin,NPI,NN,B-NPI
1388,8,e,NPI,NN,I-NPI
1389,8,group,O,NN,O
1390,8,p,DI,NN,B-DI
1391,8,.06,O,NN,O
1392,8,type,DI,NN,B-DI
1393,8,2,DI,CD,I-DI
1394,8,diabetes,DI,NNS,I-DI
1395,8,mellitus,DI,NN,I-DI
1396,8,selenium,NPI,NN,B-NPI
1397,8,group,O,NN,O
1398,8,relative,O,NN,O
1399,8,risk,O,NN,O
1400,8,1.07,O,CD,O
1401,8,99,O,CD,O
1402,8,ci,O,NN,O
1403,8,0.94-1.22,O,NN,O
1404,8,p,DI,NN,B-DI
1405,8,.16,O,NN,O
1406,8,selenium,NPI,NN,B-NPI
1407,8,vitamin,NPI,NN,I-NPI
1408,8,e,NPI,NN,I-NPI
1409,8,group.,O,NN,O
1410,8,prostate,DI,NN,B-DI
1411,8,cancer,DI,NN,I-DI
1412,8,prespecified,O,VBN,O
1413,8,secondary,O,JJ,O
1414,8,outcomes,O,NNS,O
1415,8,including,O,VBG,O
1416,8,lung,O,NN,O
1417,8,colorectal,O,NN,O
1418,8,overall,O,JJ,O
1419,8,primary,O,NN,O
1420,8,cancer.,O,NN,O
1421,8,oral,O,JJ,O
1422,8,selenium,NPI,NN,B-NPI
1423,8,200,O,CD,O
1424,8,microgd,O,NN,O
1425,8,l-selenomethionine,O,NN,O
1426,8,matched,O,VBN,O
1427,8,vitamin,NPI,NN,B-NPI
1428,8,e,NPI,NN,I-NPI
1429,8,placebo,O,NN,O
1430,8,vitamin,NPI,NN,B-NPI
1431,8,e,NPI,NN,I-NPI
1432,8,400,O,CD,O
1433,8,iud,O,NN,O
1434,8,rac-alpha-tocopheryl,O,NN,O
1435,8,acetate,O,NN,O
1436,8,matched,O,VBN,O
1437,8,selenium,NPI,NN,B-NPI
1438,8,placebo,O,NN,O
1439,8,selenium,NPI,NN,B-NPI
1440,8,vitamin,NPI,NN,I-NPI
1441,8,e,NPI,NN,I-NPI
1442,8,placebo,O,NN,O
1443,8,placebo,O,NN,O
1444,8,planned,O,VBN,O
1445,8,follow-up,O,NN,O
1446,8,minimum,O,NN,O
1447,8,7,O,CD,O
1448,8,years,O,NNS,O
1449,8,maximum,O,NN,O
1450,8,12,O,CD,O
1451,8,years.,O,NN,O
1452,8,placebo-controlled,O,JJ,O
1453,8,trial,NPI,NN,B-NPI
1454,8,selenium,NPI,NN,I-NPI
1455,8,vitamin,NPI,NN,I-NPI
1456,8,e,NPI,NN,I-NPI
1457,8,cancer,DI,NN,B-DI
1458,8,prevention,NPI,NN,B-NPI
1459,8,trial,NPI,NN,I-NPI
1460,8,select,O,NN,O
1461,8,35533,O,CD,O
1462,8,men,O,NNS,O
1463,8,427,O,CD,O
1464,8,participating,O,VBG,O
1465,8,sites,O,NNS,O
1466,8,united,O,JJ,O
1467,8,states,O,NNS,O
1468,8,canada,O,NN,O
1469,8,puerto,O,NN,O
1470,8,rico,O,NN,O
1471,8,randomly,O,RB,O
1472,8,assigned,O,VBN,O
1473,8,4,O,CD,O
1474,8,groups,O,NNS,O
1475,8,selenium,NPI,NN,B-NPI
1476,8,vitamin,NPI,NN,I-NPI
1477,8,e,NPI,NN,I-NPI
1478,8,selenium,NPI,NN,I-NPI
1479,8,vitamin,NPI,NN,I-NPI
1480,8,e,NPI,NN,I-NPI
1481,8,placebo,O,NN,O
1482,8,double-blind,O,NN,O
1483,8,fashion,O,NN,O
1484,8,august,O,NN,O
1485,8,22,O,CD,O
1486,8,2001,O,CD,O
1487,8,june,O,NN,O
1488,8,24,O,CD,O
1489,8,2004.,O,CD,O
1490,8,baseline,O,NN,O
1491,8,eligibility,O,NN,O
1492,8,included,O,VBD,O
1493,8,age,O,NN,O
1494,8,50,O,CD,O
1495,8,years,O,NNS,O
1496,8,older,O,JJR,O
1497,8,african,O,JJ,O
1498,8,american,O,JJ,O
1499,8,men,O,NNS,O
1500,8,55,O,CD,O
1501,8,years,O,NNS,O
1502,8,older,O,JJR,O
1503,8,men,O,NNS,O
1504,8,serum,O,NN,O
1505,8,prostate-specific,O,NN,O
1506,8,antigen,O,NN,O
1507,8,level,O,NN,O
1508,8,4,O,CD,O
1509,8,ngml,O,NN,O
1510,8,less,O,RBR,O
1511,8,digital,O,NN,O
1512,8,rectal,O,NN,O
1513,8,examination,O,NN,O
1514,8,suspicious,O,JJ,O
1515,8,prostate,DI,NN,B-DI
1516,8,cancer.,O,NN,O
1517,8,secondary,O,JJ,O
1518,8,analyses,O,NNS,O
1519,8,2,DI,CD,B-DI
1520,8,controlled,O,VBN,O
1521,8,trials,O,NNS,O
1522,8,supportive,O,NN,O
1523,8,epidemiologic,O,NN,O
1524,8,preclinical,O,JJ,O
1525,8,data,O,NNS,O
1526,8,indicated,O,VBN,O
1527,8,potential,O,JJ,O
1528,8,selenium,NPI,NN,B-NPI
1529,8,vitamin,NPI,NN,I-NPI
1530,8,e,NPI,NN,I-NPI
1531,8,preventing,O,VBG,O
1532,8,prostate,DI,NN,B-DI
1533,8,cancer.,O,NN,O
1534,8,determine,O,NN,O
1535,8,whether,O,IN,O
1536,8,selenium,NPI,NN,B-NPI
1537,8,vitamin,NPI,NN,I-NPI
1538,8,e,NPI,NN,I-NPI
1539,8,could,O,MD,O
1540,8,prevent,O,NN,O
1541,8,prostate,DI,NN,B-DI
1542,8,cancer,DI,NN,I-DI
1543,8,little,O,JJ,O
1544,8,toxicity,O,NN,O
1545,8,relatively,O,RB,O
1546,8,healthy,O,JJ,O
1547,8,men,O,NNS,O
1548,8,.,O,.,O
1549,9,controlled,O,VBN,O
1550,9,trial,O,NN,O
1551,9,conducted,O,VBN,O
1552,9,november,O,NN,O
1553,9,2003,O,CD,O
1554,9,may,O,MD,O
1555,9,2008,O,CD,O
1556,9,322,O,CD,O
1557,9,advanced,O,JJ,O
1558,9,cancer,DI,NN,B-DI
1559,9,rural,O,JJ,O
1560,9,national,O,JJ,O
1561,9,cancer,DI,NN,B-DI
1562,9,institute-designated,O,JJ,O
1563,9,comprehensive,O,NN,O
1564,9,cancer,DI,NN,B-DI
1565,9,center,O,NN,O
1566,9,new,O,JJ,O
1567,9,hampshire,O,NN,O
1568,9,affiliated,O,VBN,O
1569,9,outreach,O,NN,O
1570,9,clinics,O,NNS,O
1571,9,va,O,NN,O
1572,9,medical,O,JJ,O
1573,9,center,O,NN,O
1574,9,vermont.,O,NN,O
1575,9,multicomponent,O,NN,O
1576,9,psychoeducational,O,NN,O
1577,9,intervention,O,NN,O
1578,9,project,O,NN,O
1579,9,enable,O,JJ,O
1580,9,educate,NPI,NN,B-NPI
1581,9,nurture,NPI,NN,I-NPI
1582,9,advise,NPI,NN,I-NPI
1583,9,life,NPI,NN,I-NPI
1584,9,ends,NPI,NNS,I-NPI
1585,9,conducted,O,VBN,O
1586,9,advanced,O,JJ,O
1587,9,practice,O,NN,O
1588,9,nurses,O,NNS,O
1589,9,consisting,O,VBG,O
1590,9,4,O,CD,O
1591,9,weekly,O,JJ,O
1592,9,educational,O,JJ,O
1593,9,sessions,O,NNS,O
1594,9,monthly,O,RB,O
1595,9,follow-up,O,NN,O
1596,9,sessions,O,NNS,O
1597,9,death,O,NN,O
1598,9,completion,O,NN,O
1599,9,n,DI,NN,B-DI
1600,9,161,O,CD,O
1601,9,vs,O,NN,O
1602,9,usual,O,JJ,O
1603,9,care,O,NN,O
1604,9,n,DI,NN,B-DI
1605,9,161,O,CD,O
1606,9,.,O,.,O
1607,9,quality,O,NN,O
1608,9,life,NPI,NN,B-NPI
1609,9,measured,O,VBN,O
1610,9,functional,O,JJ,O
1611,9,assessment,O,NN,O
1612,9,chronic,O,NN,O
1613,9,illness,O,NN,O
1614,9,therapy,O,NN,O
1615,9,palliative,O,NN,O
1616,9,care,O,NN,O
1617,9,score,O,NN,O
1618,9,range,O,NN,O
1619,9,0-184,O,NN,O
1620,9,.,O,.,O
1621,9,symptom,O,NN,O
1622,9,intensity,O,NN,O
1623,9,measured,O,VBN,O
1624,9,edmonton,O,NN,O
1625,9,symptom,O,NN,O
1626,9,assessment,O,NN,O
1627,9,scale,O,NN,O
1628,9,score,O,NN,O
1629,9,range,O,NN,O
1630,9,0-900,O,NN,O
1631,9,.,O,.,O
1632,9,mood,O,NN,O
1633,9,measured,O,VBN,O
1634,9,center,O,NN,O
1635,9,epidemiological,O,JJ,O
1636,9,studies,O,NNS,O
1637,9,depression,O,NN,O
1638,9,scale,O,NN,O
1639,9,range,O,NN,O
1640,9,0-60,O,NN,O
1641,9,.,O,.,O
1642,9,measures,O,NNS,O
1643,9,assessed,O,VBN,O
1644,9,baseline,O,NN,O
1645,9,1,O,CD,O
1646,9,month,O,NN,O
1647,9,every,O,DT,O
1648,9,3,O,CD,O
1649,9,months,O,NNS,O
1650,9,death,O,NN,O
1651,9,completion.,O,NN,O
1652,9,intensity,O,NN,O
1653,9,service,O,NN,O
1654,9,measured,O,VBN,O
1655,9,number,O,NN,O
1656,9,days,O,NNS,O
1657,9,hospital,O,NN,O
1658,9,intensive,O,JJ,O
1659,9,care,O,NN,O
1660,9,unit,O,NN,O
1661,9,icu,O,NN,O
1662,9,number,O,NN,O
1663,9,emergency,O,NN,O
1664,9,department,O,NN,O
1665,9,visits,O,NNS,O
1666,9,recorded,O,VBN,O
1667,9,electronic,O,JJ,O
1668,9,medical,O,JJ,O
1669,9,record.,O,NN,O
1670,9,total,O,JJ,O
1671,9,322,O,CD,O
1672,9,participants,O,NNS,O
1673,9,cancer,DI,NN,B-DI
1674,9,gastrointestinal,O,NN,O
1675,9,tract,O,NN,O
1676,9,41,O,CD,O
1677,9,67,O,CD,O
1678,9,usual,O,JJ,O
1679,9,care,O,NN,O
1680,9,group,O,NN,O
1681,9,vs,O,NN,O
1682,9,66,O,CD,O
1683,9,intervention,O,NN,O
1684,9,group,O,NN,O
1685,9,lung,O,NN,O
1686,9,36,O,CD,O
1687,9,58,O,CD,O
1688,9,vs,O,NN,O
1689,9,59,O,CD,O
1690,9,genitourinary,O,JJ,O
1691,9,tract,O,NN,O
1692,9,12,O,CD,O
1693,9,20,O,CD,O
1694,9,vs,O,NN,O
1695,9,19,O,CD,O
1696,9,breast,O,NN,O
1697,9,10,O,CD,O
1698,9,16,O,CD,O
1699,9,vs,O,NN,O
1700,9,17,O,CD,O
1701,9,randomized.,O,NN,O
1702,9,estimated,O,VBN,O
1703,9,intervention,O,NN,O
1704,9,minus,O,NN,O
1705,9,usual,O,JJ,O
1706,9,care,O,NN,O
1707,9,participants,O,NNS,O
1708,9,mean,O,NN,O
1709,9,se,O,NN,O
1710,9,4.6,O,CD,O
1711,9,2,O,CD,O
1712,9,quality,O,NN,O
1713,9,life,NPI,NN,B-NPI
1714,9,p,O,NN,O
1715,9,.02,O,NN,O
1716,9,-27.8,O,NN,O
1717,9,15,O,CD,O
1718,9,symptom,O,NN,O
1719,9,intensity,O,NN,O
1720,9,p,O,NN,O
1721,9,.06,O,NN,O
1722,9,-1.8,O,NN,O
1723,9,0.81,O,CD,O
1724,9,depressed,O,JJ,O
1725,9,mood,O,NN,O
1726,9,p,O,NN,O
1727,9,.02,O,NN,O
1728,9,.,O,.,O
1729,9,estimated,O,VBN,O
1730,9,participants,O,NNS,O
1731,9,died,O,VBD,O
1732,9,mean,O,NN,O
1733,9,se,O,NN,O
1734,9,8.6,O,CD,O
1735,9,3.6,O,CD,O
1736,9,quality,O,NN,O
1737,9,life,NPI,NN,B-NPI
1738,9,p,O,NN,O
1739,9,.02,O,NN,O
1740,9,-24.2,O,NN,O
1741,9,20.5,O,CD,O
1742,9,symptom,O,NN,O
1743,9,intensity,O,NN,O
1744,9,p,O,NN,O
1745,9,.24,O,NN,O
1746,9,-2.7,O,NN,O
1747,9,1.2,O,CD,O
1748,9,depressed,O,JJ,O
1749,9,mood,O,NN,O
1750,9,p,O,NN,O
1751,9,.03,O,NN,O
1752,9,.,O,.,O
1753,9,intensity,O,NN,O
1754,9,service,O,NN,O
1755,9,differ,O,NN,O
1756,9,2,O,CD,O
1757,9,groups.,O,NN,O
1758,9,compared,O,VBN,O
1759,9,participants,O,NNS,O
1760,9,receiving,O,VBG,O
1761,9,usual,O,JJ,O
1762,9,oncology,O,NN,O
1763,9,care,O,NN,O
1764,9,receiving,O,VBG,O
1765,9,nurse-led,O,JJ,O
